Unnamed: 0.1,Unnamed: 0,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Team,2024-07-10,19:00 (22:30),First qualifying round,Wed,Home,W,4,2
882,12,Peter Olayinka,ng NGA,"FW,DF",28.0,3.0,3.0,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,6.0,7.0,19.0,Red Star,,,,,,,,
883,13,Marko Ilić,rs SRB,GK,26.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Star,,,,,,,,
884,14,Vanja Drkušič,si SVN,DF,24.0,2.0,2.0,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Star,,,,,,,,
885,15,Milson,ao ANG,FW,24.0,5.0,2.0,171.0,1.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,1.0,10.0,5.0,13.0,Red Star,,,,,,,,
886,16,Bruno Duarte,br BRA,"FW,MF",28.0,7.0,2.0,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,7.0,4.0,10.0,Red Star,,,,,,,,
887,17,Nemanja Radonjić,rs SRB,"FW,MF",28.0,4.0,1.0,158.0,1.8,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,10.0,7.0,15.0,Red Star,,,,,,,,
888,18,Guélor Kanga,ga GAB,"MF,FW",33.0,5.0,1.0,143.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,7.0,0.0,Red Star,,,,,,,,
889,19,Milan Rodić,rs SRB,DF,33.0,3.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Red Star,,,,,,,,
890,20,Dálcio,gw GNB,MF,28.0,5.0,0.0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.0,6.0,5.0,Red Star,,,,,,,,
891,21,Luka Ilić,rs SRB,"MF,FW",25.0,5.0,0.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,4.0,Red Star,,,,,,,,
892,22,Aleksandar Katai,rs SRB,FW,33.0,2.0,0.0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Red Star,,,,,,,,
893,23,Egor Prutsev,ru RUS,FW,21.0,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Red Star,,,,,,,,
894,24,Vuk Draškić,rs SRB,GK,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,Red Star,,,,,,,,
895,25,Lazar Jovanović,rs SRB,FW,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,Red Star,,,,,,,,
896,26,Stefan Lekovic,rs SRB,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,Red Star,,,,,,,,
897,27,Veljko Milosavljević,rs SRB,MF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,Red Star,,,,,,,,
898,28,Jovan Šljivić,rs SRB,MF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,Red Star,,,,,,,,
899,0,Valerii Bondar,ua UKR,DF,25.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,1.0,11.0,0.0,Shakhtar Donetsk,,,,,,,,
900,1,Mykola Matviyenko,ua UKR,DF,28.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,4.0,32.0,2.0,Shakhtar Donetsk,,,,,,,,
901,2,Dmytro Riznyk,ua UKR,GK,25.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,Shakhtar Donetsk,,,,,,,,
902,3,Heorhiy Sudakov,ua UKR,MF,21.0,8.0,8.0,700.0,7.8,2.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,2.4,0.8,1.3,2.1,13.0,33.0,27.0,Shakhtar Donetsk,,,,,,,,
903,4,Dmytro Kryskiv,ua UKR,MF,23.0,8.0,7.0,672.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.9,8.0,21.0,10.0,Shakhtar Donetsk,,,,,,,,
904,5,Oleksandr Zubkov,ua UKR,"FW,MF",27.0,8.0,7.0,532.0,5.9,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,1.0,2.3,11.0,20.0,31.0,Shakhtar Donetsk,,,,,,,,
905,6,Yukhym Konoplia,ua UKR,DF,24.0,7.0,5.0,465.0,5.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.9,5.0,8.0,15.0,Shakhtar Donetsk,,,,,,,,
906,7,Artem Bondarenko,ua UKR,MF,23.0,8.0,5.0,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,6.0,14.0,12.0,Shakhtar Donetsk,,,,,,,,
907,8,Kevin,br BRA,"MF,FW",21.0,7.0,5.0,459.0,5.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,0.5,1.6,25.0,9.0,20.0,Shakhtar Donetsk,,,,,,,,
908,9,Pedro Henrique,br BRA,DF,22.0,6.0,5.0,446.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,6.0,Shakhtar Donetsk,,,,,,,,
909,10,Eguinaldo,br BRA,FW,19.0,7.0,5.0,406.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.4,1.3,7.0,6.0,20.0,Shakhtar Donetsk,,,,,,,,
910,11,Marlon Gomes,br BRA,MF,20.0,7.0,4.0,288.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.0,0.6,4.0,11.0,5.0,Shakhtar Donetsk,,,,,,,,
911,12,Danylo Sikan,ua UKR,FW,23.0,5.0,4.0,219.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,2.0,1.0,2.0,Shakhtar Donetsk,,,,,,,,
912,13,Vinicius Tobias,br BRA,DF,20.0,3.0,2.0,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,Shakhtar Donetsk,,,,,,,,
913,14,Pedrinho,br BRA,"FW,MF",26.0,4.0,2.0,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,8.0,14.0,Shakhtar Donetsk,,,,,,,,
914,15,Irakli Azarov,ge GEO,DF,22.0,2.0,2.0,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,7.0,7.0,Shakhtar Donetsk,,,,,,,,
915,16,Alaa Ghram,tn TUN,DF,23.0,2.0,2.0,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Shakhtar Donetsk,,,,,,,,
916,17,Taras Stepanenko,ua UKR,MF,34.0,6.0,1.0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Shakhtar Donetsk,,,,,,,,
917,18,Lassina Franck Traoré,bf BFA,FW,23.0,6.0,0.0,146.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,4.0,Shakhtar Donetsk,,,,,,,,
918,19,Newerton,br BRA,"FW,MF",19.0,4.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,Shakhtar Donetsk,,,,,,,,
919,20,Bartol Franjić,hr CRO,"DF,MF",24.0,2.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shakhtar Donetsk,,,,,,,,
920,21,Maryan Faryna,ua UKR,DF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,Shakhtar Donetsk,,,,,,,,
921,22,Kiril Fesiun,ua UKR,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,Shakhtar Donetsk,,,,,,,,
922,23,Anton Hlushchenko,ua UKR,MF,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,Shakhtar Donetsk,,,,,,,,
923,24,Yehor Nazaryna,ua UKR,MF,27.0,0.0,0.0,,,,,,,,,,,,,,,,,,Shakhtar Donetsk,,,,,,,,
924,25,Maryan Shved,ua UKR,"FW,MF",27.0,0.0,0.0,,,,,,,,,,,,,,,,,,Shakhtar Donetsk,,,,,,,,
925,26,Denys Tvardovskyi,ua UKR,GK,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,Shakhtar Donetsk,,,,,,,,
926,0,Peter Vindahl Jensen,dk DEN,GK,26.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sparta Prague,,,,,,,,
927,1,Martin Vitík,cz CZE,DF,21.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.0,0.4,6.0,20.0,3.0,Sparta Prague,,,,,,,,
928,2,Kaan Kairinen,fi FIN,MF,25.0,8.0,8.0,712.0,7.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,0.3,0.9,4.0,24.0,9.0,Sparta Prague,,,,,,,,
929,3,Qazim Laçi,al ALB,MF,28.0,8.0,7.0,601.0,6.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.3,1.2,6.0,26.0,15.0,Sparta Prague,,,,,,,,
930,4,Filip Panák,cz CZE,DF,28.0,7.0,6.0,563.0,6.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,2.0,14.0,3.0,Sparta Prague,,,,,,,,
931,5,Matěj Ryneš,cz CZE,"MF,DF",23.0,7.0,6.0,522.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,5.0,18.0,16.0,Sparta Prague,,,,,,,,
932,6,Tomáš Wiesner,cz CZE,"DF,MF",27.0,7.0,6.0,505.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,9.0,17.0,16.0,Sparta Prague,,,,,,,,
933,7,Veljko Birmančević,rs SRB,FW,26.0,6.0,6.0,491.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4,1.4,0.3,1.7,14.0,8.0,31.0,Sparta Prague,,,,,,,,
934,8,Victor Olatunji,ng NGA,FW,24.0,8.0,5.0,422.0,4.7,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.8,1.8,3.0,6.0,12.0,Sparta Prague,,,,,,,,
935,9,Asger Sørensen,dk DEN,DF,28.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,Sparta Prague,,,,,,,,
936,10,Albion Rrahmani,xk KVX,FW,23.0,6.0,4.0,325.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,3.0,7.0,17.0,Sparta Prague,,,,,,,,
937,11,Lukáš Haraslín,sk SVK,FW,28.0,6.0,4.0,263.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,10.0,5.0,13.0,Sparta Prague,,,,,,,,
938,12,Lukáš Sadílek,cz CZE,MF,28.0,6.0,3.0,304.0,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,5.0,8.0,10.0,Sparta Prague,,,,,,,,
939,13,Jaroslav Zelený,cz CZE,DF,31.0,5.0,3.0,298.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,1.0,4.0,3.0,Sparta Prague,,,,,,,,
940,14,Ángelo Preciado,ec ECU,MF,26.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.6,0.7,8.0,3.0,11.0,Sparta Prague,,,,,,,,
941,15,Elias Cobbaut,be BEL,DF,26.0,2.0,2.0,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,Sparta Prague,,,,,,,,
942,16,Ermal Krasniqi,xk KVX,FW,25.0,7.0,1.0,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.1,0.6,0.0,2.0,4.0,Sparta Prague,,,,,,,,
943,17,Jakub Pesek,cz CZE,FW,31.0,2.0,1.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,7.0,Sparta Prague,,,,,,,,
944,18,Mathias Ross,dk DEN,DF,23.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Sparta Prague,,,,,,,,
945,19,Adam Sevinsky,cz CZE,DF,20.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,Sparta Prague,,,,,,,,
946,20,Markus Solbakken,no NOR,MF,24.0,4.0,1.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4.0,2.0,Sparta Prague,,,,,,,,
947,21,Kryštof Daněk,cz CZE,"FW,MF",21.0,3.0,0.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,Sparta Prague,,,,,,,,
948,22,Indrit Tuci,al ALB,FW,23.0,2.0,0.0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Sparta Prague,,,,,,,,
949,23,Martin Suchomel,cz CZE,"DF,MF",21.0,3.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,Sparta Prague,,,,,,,,
950,24,David Pavelka,cz CZE,MF,33.0,1.0,0.0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sparta Prague,,,,,,,,
951,25,Lukáš Penxa,,DF,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sparta Prague,,,,,,,,
952,26,Jesse Heerkens,nl NED,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sparta Prague,,,,,,,,
953,27,Daniel Rus,cz CZE,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sparta Prague,,,,,,,,
954,28,Jakub Surovčík,sk SVK,GK,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sparta Prague,,,,,,,,
955,29,Dalibor Večerka,cz CZE,DF,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sparta Prague,,,,,,,,
956,30,Vojtěch Vorel,cz CZE,GK,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sparta Prague,,,,,,,,
957,0,Francisco Trincão,pt POR,"MF,FW",24.0,9.0,9.0,787.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9,1.9,25.0,28.0,35.0,Sporting CP,,,,,,,,
958,1,Morten Hjulmand,dk DEN,MF,25.0,9.0,9.0,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.4,0.6,4.0,25.0,5.0,Sporting CP,,,,,,,,
959,2,Ousmane Diomande,ci CIV,DF,20.0,9.0,9.0,751.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,3.0,18.0,0.0,Sporting CP,,,,,,,,
960,3,Geovany Quenda,pt POR,"DF,MF",17.0,10.0,8.0,721.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,1.1,1.6,25.0,34.0,44.0,Sporting CP,,,,,,,,
961,4,Franco Israel,uy URU,GK,24.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,,,,,,,,
962,5,Maximiliano Araújo,uy URU,"DF,MF",24.0,10.0,7.0,624.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.5,1.3,24.0,32.0,50.0,Sporting CP,,,,,,,,
963,6,Zeno Debast,be BEL,"DF,MF",20.0,8.0,7.0,565.0,6.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.9,1.0,2.0,18.0,3.0,Sporting CP,,,,,,,,
964,7,Viktor Gyökeres,se SWE,FW,26.0,8.0,6.0,608.0,6.8,6.0,1.0,7.0,4.0,2.0,2.0,1.0,0.0,4.5,3.0,1.7,4.7,29.0,12.0,64.0,Sporting CP,,,,,,,,
965,8,Geny Catamo,mz MOZ,"DF,MF",23.0,8.0,6.0,504.0,5.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.4,16.0,20.0,33.0,Sporting CP,,,,,,,,
966,9,Gonçalo Inácio,pt POR,DF,22.0,7.0,6.0,486.0,5.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,16.0,0.0,Sporting CP,,,,,,,,
967,10,Matheus Reis,br BRA,DF,29.0,8.0,4.0,435.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,6.0,20.0,13.0,Sporting CP,,,,,,,,
968,11,Hidemasa Morita,jp JPN,MF,29.0,7.0,4.0,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,16.0,5.0,Sporting CP,,,,,,,,
969,12,Conrad Harder,dk DEN,"FW,MF",19.0,9.0,4.0,326.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9,1.9,0.3,2.2,6.0,2.0,23.0,Sporting CP,,,,,,,,
970,13,Jerry St. Juste,nl NED,DF,27.0,6.0,3.0,291.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,Sporting CP,,,,,,,,
971,14,Iván Fresneda,es ESP,DF,19.0,3.0,3.0,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,5.0,8.0,Sporting CP,,,,,,,,
972,15,João Simões,pt POR,MF,17.0,5.0,3.0,234.0,2.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.9,1.1,5.0,13.0,8.0,Sporting CP,,,,,,,,
973,16,Daniel Bragança,pt POR,MF,25.0,8.0,2.0,318.0,3.5,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.3,1.3,0.4,1.6,6.0,23.0,8.0,Sporting CP,,,,,,,,
974,17,Eduardo Quaresma,pt POR,DF,22.0,5.0,2.0,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,Sporting CP,,,,,,,,
975,18,Pedro Gonçalves,pt POR,MF,26.0,3.0,2.0,201.0,2.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,1.4,2.1,5.0,9.0,4.0,Sporting CP,,,,,,,,
976,19,Rui Silva,pt POR,GK,30.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sporting CP,,,,,,,,
977,20,Ricardo Esgaio,pt POR,DF,31.0,4.0,2.0,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,14.0,Sporting CP,,,,,,,,
978,21,Nuno Santos,pt POR,DF,29.0,2.0,2.0,161.0,1.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,6.0,12.0,10.0,Sporting CP,,,,,,,,
979,22,Biel,br BRA,"MF,FW",23.0,2.0,1.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,Sporting CP,,,,,,,,
980,23,Marcus Edwards,eng ENG,MF,25.0,1.0,1.0,67.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,Sporting CP,,,,,,,,
981,24,Alexandre Brito,pt POR,MF,19.0,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Sporting CP,,,,,,,,
982,25,Afonso Bastardo,pt POR,MF,19.0,1.0,0.0,35.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,Sporting CP,,,,,,,,
983,26,Lucas Anjos,pt POR,MF,20.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Sporting CP,,,,,,,,
984,27,Miguel Alves,pt POR,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
985,28,Henrique Arreiol,pt POR,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
986,29,Diego Callai,it ITA,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
987,30,Eduardo Felicíssimo,pt POR,MF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
988,31,Luís Gomes,pt POR,FW,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
989,32,Vladan Kovačević,ba BIH,GK,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
990,33,Mauro Meireles Couto,pt POR,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
991,34,Manuel Mendonça,pt POR,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
992,35,Rafael Nel,pt POR,FW,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
993,36,Diogo Pinto,pt POR,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
994,37,Denilson Santos,pt POR,DF,17.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
995,38,Francisco Silva,pt POR,GK,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
996,39,José Silva,pt POR,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
997,40,Lucas Taibo,es ESP,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,Sporting CP,,,,,,,,
998,0,William Bøving,dk DEN,"MF,FW",21.0,8.0,8.0,665.0,7.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.3,1.9,16.0,11.0,42.0,Sturm Graz,,,,,,,,
999,1,Dimitri Lavalée,be BEL,DF,27.0,7.0,7.0,626.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.5,0.5,3.0,21.0,6.0,Sturm Graz,,,,,,,,
1000,2,Malick Yalcouye,ci CIV,"MF,FW",18.0,8.0,7.0,618.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,14.0,13.0,15.0,Sturm Graz,,,,,,,,
1001,3,Otar Kiteishvili,ge GEO,"MF,FW",28.0,7.0,7.0,615.0,6.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,0.9,8.0,36.0,20.0,Sturm Graz,,,,,,,,
1002,4,Tochi Chukwuani,dk DEN,MF,21.0,7.0,7.0,604.0,6.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.9,1.3,4.0,20.0,5.0,Sturm Graz,,,,,,,,
1003,5,Emanuel Aiwum,at AUT,DF,23.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,Sturm Graz,,,,,,,,
1004,6,Kjell Scherpen,nl NED,GK,24.0,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sturm Graz,,,,,,,,
1005,7,Mika Biereth,dk DEN,FW,21.0,6.0,6.0,470.0,5.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.1,2.1,0.1,2.2,5.0,7.0,20.0,Sturm Graz,,,,,,,,
1006,8,Jusuf Gazibegović,ba BIH,DF,24.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.6,0.8,4.0,12.0,14.0,Sturm Graz,,,,,,,,
1007,9,Niklas Geyrhofer,at AUT,DF,24.0,6.0,5.0,449.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,4.0,0.0,Sturm Graz,,,,,,,,
1008,10,Seedy Jatta,no NOR,FW,21.0,8.0,5.0,381.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,3.0,6.0,18.0,Sturm Graz,,,,,,,,
1009,11,Jon Gorenc Stanković,si SVN,MF,28.0,5.0,4.0,364.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,Sturm Graz,,,,,,,,
1010,12,Gregory Wüthrich,ch SUI,DF,29.0,4.0,4.0,279.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Sturm Graz,,,,,,,,
